Material,Dopant,Concentration,Position,Temperature_K,Ion_Mobility_cm2_Vs,Conductivity_Factor,Diffusion_Barrier_eV,Jump_Frequency_Hz,Path_Length_Angstrom,Ion_Phonon_Coupling,Local_Distortion_Index,Channel_Volume_Change_Percent,Defect_Ion_Interaction_eV,Entropy_Change_J_molK,Enthalpy_Change_kJ_mol,Gibbs_Free_Energy_kJ_mol,Phonon_Scattering_Rate
Li7PS3Cl,Sr,0.02,P-site,500,9.137498736785013e-05,1.2341347273097532,0.12865367473834816,8194232294253.354,3.290058688826648,0.19918696774644812,0.2417413661879914,0.08415919833197986,0.2767911048524438,6.363527074396379,21.065169789829863,17.883406252631673,0.6083851529550808
Li7PS3Cl,Sr,0.03,Li-site,500,0.0005358023417949089,1.347771616239404,0.16031814177213125,6166263898057.536,3.1178020284424046,0.22347321996161584,0.30837904560635154,0.07303174002099806,0.3994716448151289,-9.490707536549637,1.1249979085204336,5.870351676795252,0.8023404302833317
Li7PS3Cl,Sr,0.03,S-site,500,0.0012676867680215956,1.329435316565061,0.06930441254493128,9498888244833.498,5.704132774757778,0.10965123276302421,0.07853308667975212,-0.13453934860218497,0.23445299689717825,-9.52632911087671,-4.289785836576948,0.47337871886140626,0.4741076244270467
Li7PS3Cl,Sr,0.03,Interstitial,500,0.00037803180347582035,1.2007281313922884,0.25766329128270243,9773710977096.941,4.717218867581018,0.1748092374458494,0.07641715412948227,0.2215494246526668,0.40364314683365476,3.622317214970368,-42.72670257646177,-44.53786118394695,1.2164298791116608
Li7PS3Cl,Sr,0.05,Li-site,500,0.001150102419335449,1.272555107765391,0.20289312694573608,9673005134986.148,4.910411039728381,0.6134367775649175,0.05718219106203632,-0.09445070739641727,-0.11121306400336377,-1.2782067396611267,53.62132405511089,54.260427424941454,0.7292239343717468
Li7PS3Cl,Sr,0.06,Li-site,500,0.0005462232332541099,1.2186040840513217,0.3019019358924725,913033380738.6527,1.9767168179234735,0.2807946616481385,0.2714686203332713,0.3244900681831057,-0.02567414743972685,-9.142374529614978,-40.15330656543038,-35.582119300622885,1.1051589341171215
Li7PS3Cl,Sr,0.06,Interstitial,500,0.0006729039598450624,1.294707234065445,0.058440488942397284,12773244739103.428,6.589001394456022,0.5439969835195159,0.19623779432168084,0.19668582001740625,0.024071351986881366,-7.921160258437419,24.533298147346944,28.493878276565653,1.125238747982642
Li7PS3Cl,Sr,0.07,Li-site,500,0.0006629142877532329,1.289711615310357,0.17781202439968874,5433203079599.857,6.411609194637687,0.5942291893288988,0.12955049685476405,-0.25687220635427305,0.45623432847108025,4.358014928782301,-7.998014830313855,-10.177022294705006,0.738799349085875
Li7PS3Cl,Sr,0.09,Interstitial,500,0.00041416592337227554,1.215987477365969,0.2955397126055814,166647746204.85126,4.540044648338531,0.4338402845212755,0.32666845361004365,-0.25813167770141177,0.5359280173958029,2.8032248805336706,-40.815762556661646,-42.217374996928484,0.08946591418365026
Li7PS3Cl,Sr,0.1,P-site,500,0.0004651270118728614,1.2912466505159987,0.28370219281232445,11545849007186.621,5.0319806637671185,0.5606212075061118,0.20644739571240903,-0.19932845673088528,-0.30742009665460207,4.191787545252876,0.1382048028249495,-1.9576889698014885,0.8393180663539194
Li7PS3Cl,Sr,0.1,Interstitial,500,0.0001692347437705566,1.2991543672913393,0.07697519050740494,1420140121173.4282,5.426827484974737,0.1049559223511147,0.2852054926046316,1.008065797170307,-0.5199172753124613,7.791512143736352,-13.709009339583858,-17.604765411452036,0.24923124830507706
Li7PS3Cl,Sr,0.12,Li-site,500,0.0006973552321071369,1.2382920933992843,0.18560465086376413,460746810501.349,4.171187225301993,0.38270021549252864,0.38131776030208747,0.2335277987421399,0.5428687654024326,-5.651719835808491,30.284562413377415,33.11042233128166,0.5707574200340751
Li7PS3Cl,Sr,0.13,S-site,500,0.0010920459804327322,1.2219024941122338,0.1898579186615703,12057867323876.965,3.5913483661157923,0.5078303209273143,0.29669891222395606,1.5310035760574885,0.3917248040414117,12.18298157879133,10.79245310261124,4.700962313215576,0.31364162806776347
Li7PS3Cl,Sr,0.13,Interstitial,500,0.000967518123224003,1.3067228284392354,0.12878334432070085,11923215565617.373,2.442150885249475,0.4521684155691904,0.3546547114206689,1.690868284596362,0.32128204847432745,-3.0688723853953634,7.480798929503514,9.015235122201195,0.4906825744752746
Li7PS3Cl,Sr,0.14,S-site,500,0.000486451496244442,1.2106102724567276,0.02699224726062513,1316341121466.7837,4.010641319897079,0.11159710409184896,0.4177721539766345,1.3492833264732822,0.30924055075042434,-6.23513607198617,2.814314809009398,5.931882845002483,0.29036153988986874
Li7PS3Cl,Ba,0.01,Interstitial,500,0.0004473460357947502,1.2005470080824932,0.23468453190271216,6759490045645.243,3.9443397288934103,0.48198000564496235,0.2771519434178301,0.05146044664027968,0.11972485385889932,4.393569668422514,-13.860853936669876,-16.057638770881134,1.135448925163989
Li7PS3Cl,Ba,0.04,P-site,500,0.0011300165640488018,1.2517590664595526,0.11691279337828343,3021575090195.1045,6.785927009461099,0.12218760251180126,0.21803834180316434,0.22611569949563087,-0.42009889220670904,0.4908671904889475,9.703797498802206,9.458363903557732,0.9559957138784528
Li7PS3Cl,Ba,0.04,S-site,500,0.00024882524910552195,1.3318036100920014,0.07546952361273952,3992361527827.415,4.94423553674908,0.26579241491112787,0.27762274338873844,0.5125907801232257,0.11281208025323716,5.8995013574060255,-54.869609498181724,-57.819360176884736,0.7866501367110615
Li7PS3Cl,Ba,0.05,S-site,500,0.0005283771870646857,1.25098953450878,0.09692110690872967,3583574405874.7793,5.973542632939786,0.18206471084574766,0.12629015821198045,-0.026337305642558612,0.19234842738490404,9.742408569676012,21.83823046236401,16.967026177526,1.058966584031775
Li7PS3Cl,Ba,0.06,P-site,500,0.0007426972289912023,1.3756238377294145,0.030018047232405885,1912462520513.9924,2.528473685684436,0.1978703411696045,0.2020327421257942,0.38221422599150173,0.0009060802523961986,11.09258808687166,60.50763422217285,54.96134017873702,0.24441944597690562
Li7PS3Cl,Ba,0.07,Li-site,500,0.0006887215724961113,1.2642876193401567,0.06106904534701898,7606036732426.196,6.283623897370162,0.33137989735133855,0.13681033516244867,0.3817297525369684,0.04326928432257868,-8.31431637925939,-11.924520547484976,-7.767362357855281,0.582994680050392
Li7PS3Cl,Ba,0.08,S-site,500,0.000800267024687712,1.2492753210863468,0.032747778849112674,8106318381507.74,5.528790374465844,0.0779557896021307,0.09154594030807445,0.3768339631741744,0.461246535728711,10.156615269259504,-43.53911203028908,-48.617419664918835,0.526286985276207
Li7PS3Cl,Ba,0.09,S-site,500,0.0011193425175972194,1.31253325246969,0.1737373604869538,8398087975444.277,5.322201066221457,0.4892534476464163,0.25928883954122894,-0.3938204807103603,0.351373436718536,6.840534032295123,42.0405182094282,38.62025119328064,0.28370428226798794
Li7PS3Cl,Ba,0.12,P-site,500,0.0007075799431174694,1.2568181820422066,0.11074379173988662,7159907595977.253,3.2041982496752435,0.2783992309509084,0.40464330831238887,-0.2654667097156129,0.3660825662211359,-5.457816965081223,-58.506178423442705,-55.777269940902094,0.19498105089510925
Li7PS3Cl,Ba,0.12,S-site,500,0.0002662813179478992,1.2361813372662198,0.2606736249636465,8308188072126.201,2.3606876155419907,0.1810128174830168,0.40763945466579965,-0.47030026760448096,-0.4060001263565363,1.0879217520851603,-27.915763460825136,-28.459724336867716,0.3327570455875828
Li7PS3Cl,Ba,0.13,P-site,500,0.000730423257145416,1.278977567452095,0.14496898375464032,12144186243858.168,5.594156147488605,0.17973733702008696,0.33777866827596487,-0.31820315356343293,-0.1919674963121443,-6.968888797627056,-32.616458307709294,-29.132013908895765,0.06797670923722979
Li7PS3Cl,Ba,0.13,Interstitial,500,0.0002255506449617248,1.2371368695989604,0.19648174404803279,4566084029398.948,2.203163319252646,0.19442869500940757,0.4267863555842819,1.169156162238528,0.08944970895624701,-0.8332744301940093,18.20356336908549,18.620200584182495,0.6282403906217683
Li7PS3Cl,Ba,0.14,S-site,500,0.001088088935146003,1.3300268263158652,0.1786274633926613,1706736994557.9634,6.3304683577587495,0.3847467371209385,0.2612968724066171,1.005370513129921,-0.06770211016602762,0.6346798213972172,-13.519416144484738,-13.836756055183347,0.8909774363525821
Li7PS3Cl,Ba,0.14,Interstitial,500,0.0008432722840259024,1.3710738751568463,0.05991553043023751,10371116487307.072,5.83833924218293,0.491667517125934,0.05844232413610156,-0.7347925058035484,-0.5206681067213335,2.549085617622736,14.113295306419984,12.838752497608615,1.0866329323517188
Li7PS3Cl,Ga,0.01,Li-site,500,0.00020843182935186222,1.2037557560033803,0.22234920142776632,1343632434768.313,4.692685224979358,0.16105098788932087,0.05316028258941319,0.0009015414898354249,-0.35450348426700495,3.2144601842595626,20.953522935920503,19.34629284379072,0.24763723875956162
Li7PS3Cl,Ga,0.01,P-site,500,0.0005614503896453478,1.2368473573913745,0.2568836562809362,1231319115214.257,5.961152296547576,0.21336640838748333,0.3098693486520064,0.11568272167866471,0.40751187279033624,-9.524906522057359,-16.134374376892303,-11.371921115863625,0.5049026392309401
Li7PS3Cl,Ga,0.05,Li-site,500,0.0011140608904815683,1.2987426514082347,0.23167205657388648,11603771601723.898,3.8443612578254487,0.5619062935763774,0.188251380061606,0.2929635672756203,-0.08150758445247681,-1.879321383713007,6.056948544346612,6.996609236203115,0.4801293570989161
Li7PS3Cl,Ga,0.06,Interstitial,500,0.0004287113401872036,1.2833325021556563,0.09264874491553061,4870795002928.519,4.478515339930473,0.23016911920242983,0.07667757581248508,-0.2529477057750241,-0.2200370747499177,8.259760341162742,-46.889420856681596,-51.01930102726297,0.9416653554318755
Li7PS3Cl,Ga,0.09,P-site,500,0.0005591697500331204,1.3251109773636134,0.19704741966059033,5142198218932.796,2.398533167860421,0.37101398786928763,0.1845274265471112,0.03142156468500487,0.21305000182520942,-0.9636377013515982,33.40523210324473,33.88705095392053,0.5229106838001178
Li7PS3Cl,Ga,0.13,Li-site,500,0.001131493518891383,1.2414265891487621,0.05646673149882391,2462320178238.1025,3.455251718336695,0.33849738531042045,0.359078226910093,0.308388295200487,-0.4468570550043097,-1.5058783347960791,-41.881604909073346,-41.128665741675306,0.9711942948290733
Li7PS3Cl,Ga,0.14,Interstitial,500,0.000750388244046075,1.23489482051573,0.08215774609452525,6667485142805.174,4.516282061095275,0.3782403556623856,0.10697962944899903,0.07233833388251903,0.20195363534807012,1.4455874890266684,6.047250164211012,5.324456419697678,0.6829482982615599
Li7PS3Cl,Ga,0.15,S-site,500,2.0592975730341513e-05,1.2341066918283363,0.1312314229971561,2485444643411.3066,7.252067848809809,0.48594237608406476,0.19895796644091354,-0.13656074372390717,0.2891150603473957,8.307284608124776,26.63825024217118,22.48460793810879,0.8398119423194971
Li7PS3Cl,In,0.01,P-site,500,0.000550413647487181,1.2938813337368278,0.26980786550717223,12165574935227.857,7.023701590345603,0.532505601180005,0.2596891995586222,-0.021913864923586504,0.23413872265219354,12.379454578256617,3.3554890553340053,-2.834238233794303,0.3690975645372827
Li7PS3Cl,In,0.02,S-site,500,0.0006378253065765975,1.2805483988446564,0.2502858022014444,3962271255298.68,2.761506947176349,0.08560470906308354,0.26285113909414076,0.08409401553232577,-0.2788261619562425,8.493040246340215,30.157728216642912,25.911208093472805,0.3901631150421135
Li7PS3Cl,In,0.09,Interstitial,500,0.0005781845080096726,1.284205162781938,0.045158903178299716,6474189041461.435,6.183002972014056,0.1762724813719508,0.17293608604299465,0.14847715453585242,0.33405957673711867,-0.16498951534046452,-0.9156340627334572,-0.8331393050632249,0.5722819262465845
Li7PS3Cl,In,0.12,S-site,500,3.346618150542601e-05,1.2305413555445772,0.2173240004982718,2879814079130.783,6.275108141334515,0.32325251515874387,0.4070926914692342,-0.12136442461035728,-0.3494894730533077,8.16312473191069,-21.371295940647922,-25.452858306603268,0.5641692674547638
Li7PS3Cl,In,0.13,P-site,500,7.369423308398687e-05,1.2858805735075163,0.28258450100090293,648128355498.079,2.9367647924613443,0.3290991677419111,0.41722399284027945,1.2063720412189385,0.5549221814903755,3.036841444665192,-31.30302410787546,-32.82144483020805,0.09193389455867705
Li7PS3Cl,In,0.13,S-site,500,0.00032457745555305377,1.3340596276053038,0.16403981116919022,987877438636.3423,2.530978187345076,0.5439770698863678,0.4102875172151324,0.26290931538370665,-0.20535522972567175,3.8453980647291495,40.95402279290818,39.0313237605436,0.9057134183392597
Li7PS3Cl,In,0.15,S-site,500,0.0007496926751082728,1.219333110054569,0.30122314792005683,3707991583519.0884,4.520943853528363,0.3477352696158674,0.4873812429567813,-0.7254963092773179,0.24099216068357318,-3.367045094881746,-51.41619000900906,-49.732667461568184,1.2059827668134258
Li7PS3Cl,Sn,0.01,S-site,500,0.001016913937277459,1.2103561594654988,0.13526889195148425,124820078635.18544,2.106896831026871,0.09478927208872774,0.24532571580087248,-0.009823056575177798,-0.3613924772103861,10.678515084738043,-45.83392837728555,-51.17318591965457,0.8909961951196859
Li7PS3Cl,Sn,0.03,P-site,500,0.0009021653966208976,1.2431233025918202,0.14035964008725113,6705315958532.33,2.029093106765962,0.1451323832331589,0.27070588489293873,0.12809483105834646,-0.31628752334923277,-6.378097846290864,-19.382504807775533,-16.1934558846301,0.9284736747244337
Li7PS3Cl,Sn,0.05,Li-site,500,0.000400912683248508,1.2500721324459991,0.1399499521768068,11663510691304.035,4.004827739062977,0.3612002635291999,0.38786014325297424,-0.23452388462648194,-0.42052878004552047,12.35540709753404,58.927294879174845,52.749591330407824,0.9919132542528428
Li7PS3Cl,Sn,0.07,Li-site,500,0.0012052620395949553,1.29192560541549,0.0832835499130759,5005330585244.376,5.641010069529322,0.27004930105528896,0.311694842884772,0.6270416803802642,-0.32112084699389626,-2.456159653827682,59.13716801230031,60.36524783921415,0.35661026690441283
Li7PS3Cl,Sn,0.07,S-site,500,0.0009938779931733788,1.211129170040066,0.03806327202822494,3122861233712.295,6.767697979844697,0.17726633712285567,0.2561690552266813,0.1437944086679663,-0.1924620022141497,2.866655870086472,0.2816831301167757,-1.1516448049264603,0.4748627249249712
Li7PS3Cl,Sn,0.07,Interstitial,500,0.0005705853212630987,1.2290690585344353,0.03618174425038218,3855688023404.991,4.741405144638335,0.10532972835810542,0.25344845465757104,-0.029691970610368202,0.5445550650195057,3.2194112549613347,-31.442635098271868,-33.052340725752536,0.18876106258847794
Li7PS3Cl,Sn,0.08,Interstitial,500,0.0011068616738061574,1.218071333531134,0.13642615517753992,8550075963254.774,6.384509968778081,0.1809077582896288,0.383530647013422,0.1818542475536516,-0.5416770917494895,3.493041447728915,21.53100550916021,19.784484785295753,0.7384335274969591
Li7PS3Cl,Sn,0.11,P-site,500,0.00019021567603511445,1.224258957169506,0.09250945227157602,12076264776986.49,5.402273271795977,0.1484531389416724,0.3228202972646567,1.3297348387756247,0.12237542191691077,-1.0435805050450688,-25.30909053229247,-24.787300279769934,0.17634073023743407
Li7PS3Cl,Sn,0.11,S-site,500,0.0009234219822351289,1.3665818544780393,0.02902303801419444,1663895549994.5078,4.101039321706763,0.38787957441440013,0.22348759725341805,-0.29456834753176436,0.10392235697352117,1.8229944841332066,3.34094805343333,2.4294508113667264,0.16266059477500827
Li7PS3Cl,Sn,0.15,S-site,500,0.0002686827298341431,1.2466541401942857,0.1976004390106582,4476580492491.832,4.7333913967227454,0.5476220366096843,0.37187541004968633,-0.26616593992021537,-0.22540848349631903,-5.24316651812398,34.98894146169201,37.610524720754,0.654121910411648
Li7PS3Cl,Pb,0.03,Interstitial,500,0.00034012236461136735,1.3047298452460465,0.07440996431386897,836700522606.5312,5.297116295626463,0.5111369725914642,0.35590283543901235,0.12498277474245671,-0.2152362631875726,-10.18963360413975,21.89634866395172,26.991165466021595,0.3902633589133379
Li7PS3Cl,Pb,0.06,P-site,500,0.0007869286570391216,1.3295029772029239,0.24815161626152338,1697840519348.1528,2.068424889273024,0.26809462815515195,0.3612696341729004,-0.1234930199649242,0.2086259148704506,-0.6382845616932856,32.71611151138721,33.03525379223385,0.2518627305290872
Li7PS3Cl,Pb,0.09,Li-site,500,0.0002992451243717156,1.2839454771564067,0.07088272733067795,5952524335686.113,7.202239232003675,0.08826571008206964,0.1639309092240371,0.9992943100233377,0.10955738194862898,5.552605332835228,43.927426133730485,41.15112346731287,0.6820963170191661
