Material,Concentration,Temperature_K,Ion_Mobility_cm2_Vs,Conductivity_Factor,Diffusion_Barrier_eV,Jump_Frequency_Hz,Path_Length_Angstrom,Ion_Phonon_Coupling,Local_Distortion_Index,Channel_Volume_Change_Percent,Defect_Ion_Interaction_eV,Entropy_Change_J_molK,Enthalpy_Change_kJ_mol,Gibbs_Free_Energy_kJ_mol,Phonon_Scattering_Rate
Li6PS5Br,0.09,400,0.00048125421669862836,1.0120179824509523,0.19990535070434648,5280253644660.012,4.777616197772402,0.38319291359316016,0.26536255733885644,0.16263306713437947,0.05133861783233725,-0.7849491617543589,4.152276254130763,4.4662559188325055,0.6783718411056434
Li6PS5Br,0.09,450,0.000541777433498873,0.9838080666736762,0.1836308019089725,4697836149877.632,4.8773430413642105,0.3909995104646949,0.2657327410743951,0.17323378509923268,-0.011882649437002324,-1.2618432787997365,7.142866003382317,7.710695478842199,0.6678286603606616
Li6PS5Br,0.09,500,0.0004897386823362524,0.9778917216792848,0.20956847833246312,4899863165285.739,4.701950548337461,0.41524724472410823,0.25172388725593764,0.11238954974007666,0.0496774774453778,-0.12003237726081953,-7.459515814837999,-7.399499626207589,0.7335406918204905
Li6PS5Br,0.09,550,0.00045323383533175693,1.0019727543036,0.1903274809827088,4826369388390.928,4.735122124971585,0.3540644085039182,0.26255307930059185,0.1971027987562258,0.010605028201275108,-0.8382969655253973,-4.25654574202907,-3.795482410990102,0.9116274256158986
Li6PS5Br,0.09,600,0.00047523642180303643,1.0570788935433866,0.16862889982637227,5200513268270.768,4.890891794068589,0.31976526090376545,0.24123563625680902,0.1425965680204758,-0.0536699138638266,-0.15986800111080857,-2.91741680686811,-2.821496006201625,0.6980455773543942
Li6PS5Br,0.1,300,0.00045856231241154323,0.9831343242851508,0.22030416920148366,5643225359962.959,4.971154284682266,0.37162061338120106,0.2890688268491877,0.30305776559679337,-0.004286719690173071,-0.6153699644256604,1.964926899924158,2.1495378892518557,0.7457980133173998
Li6PS5Br,0.1,350,0.0004575702965110676,1.014581015603668,0.20837453119894223,4770692481672.959,4.732836739908688,0.4133246770242671,0.25945469233289087,0.2993343055776704,0.06316367963227022,0.3192756781117802,1.4166553911895485,1.3049089038504254,0.7216749120745704
Li6PS5Br,0.1,400,0.0004662813184285947,1.011705703249227,0.20430231494874254,5512790947683.749,4.929549680664537,0.3590781726470555,0.24729009644327896,0.17773578466252463,-0.0571716526875609,0.8159941326978954,-2.6145083435667495,-2.940905996645908,0.7003702640496048
Li6PS5Br,0.1,450,0.000511098427903312,1.0134001831696944,0.18273708384305587,4431984904887.274,4.713051034755228,0.39560857217939455,0.23636669101589483,0.14748225452989183,0.03237113773414381,-0.23627173008029162,-2.3713140237892882,-2.264991745253157,0.7593292363157683
Li6PS5Br,0.1,500,0.0004637346598774374,0.9779714055102761,0.2193587775123892,4772862324111.766,4.762891355302624,0.4318890273302751,0.24899394122925667,0.21832682200111175,0.006725154931491371,0.1868230550525943,4.377419803208174,4.284008275681878,0.7720395876134233
Li6PS5Br,0.1,550,0.00048287587376802545,1.0042131922610384,0.17828144056957537,4470829899203.963,4.801360638601679,0.4042849353746648,0.2461240083487996,0.14267292442724697,-0.03631329194416303,0.8637441143738548,4.392799061966837,3.9177397990612164,0.8011289124233915
Li6PS5Br,0.1,600,0.0005548612769204192,1.0136952023226953,0.20525271520833316,5304996544007.475,4.742881553370605,0.3534191545366801,0.23539397558167754,0.2706913864691481,-0.02953121263142972,-1.0069422179615384,2.39213823511878,2.9963035658957033,0.8033315872344068
Li6PS5Br,0.11,300,0.0005441749592340054,0.99115240089041,0.21520124848371933,5020039138335.271,4.745234019582686,0.3823776353627768,0.25855726134216206,0.19202568674783188,-0.030184850650819238,0.9944430961081359,0.7701302111760097,0.4717972823435688,0.7925220761308919
Li6PS5Br,0.11,350,0.000504773578538596,0.9932303935338683,0.18313745007399074,5583072505317.94,5.022138593952837,0.39573413785456996,0.26035431566531053,0.22945884636163547,0.03748722283974473,0.24670346045341435,-2.690865763321108,-2.7772119744798034,0.7286563139035949
Li6PS5Br,0.11,400,0.00047867164443952183,0.9934026736974579,0.17854685164857717,5077719782285.331,4.742857526473112,0.4324619429311966,0.2652546581903299,0.23864281814272365,-0.09915768504990843,-0.8231472396457419,-1.9952730512896726,-1.6660141554313763,0.7175320649974728
Li6PS5Br,0.11,450,0.0005044410977786666,0.9941024068062625,0.19652137409555268,5415970233729.687,4.7460878997450395,0.3727301972230981,0.26117272463788826,0.33373131593005634,-0.026834785028811547,-1.6009166144191902,5.1897156947305705,5.910128171219208,0.7408031274964652
Li6PS5Br,0.11,500,0.0004704070818643337,0.9967564386747404,0.20115048884239684,5313356500869.92,4.53079048082538,0.42288611620800476,0.2640919439841236,0.16080872590756026,0.03829961292005573,-0.18453150671433088,-0.5595688194348806,-0.4673030660777151,0.7550154320028197
Li6PS5Br,0.11,550,0.0004348867222452177,0.9938169647135549,0.20499945267281267,5123004142853.915,4.712749501219533,0.3912293737501706,0.26004915916597243,0.26650086718195987,0.04263539980676971,1.3812730968826628,-7.8838776338290675,-8.643577837114531,0.760614816390534
Li6PS5Br,0.11,600,0.0005319485007312108,1.0374366546544855,0.19059691986735444,5255020926608.987,4.600956927632284,0.36960405386794076,0.26189629403456166,0.2656427908477094,-0.006392046198933638,-0.15685813475579236,-5.406560957285493,-5.3124460764320185,0.8142691773916311
Li6PS5Br,0.12,300,0.0004630377664007916,0.9899342375990592,0.22010671868270912,5010176348842.47,4.729598252597464,0.42129270224818244,0.248738058765701,0.3280390904351457,0.014895518542295564,-0.3526506138925711,-3.4633964022784585,-3.3576012181106876,0.7125598697796751
Li6PS5Br,0.12,350,0.0005180190284870136,0.98482736347258,0.2094842282157339,4852436768334.391,4.624426339591009,0.4112470207238433,0.25999592328470267,0.1900662335231368,0.005663444333284353,0.06574785412515037,-2.686676356296096,-2.709688105239899,0.7705793612405362
Li6PS5Br,0.12,400,0.00046810945701172645,1.0371371101776032,0.19415372006695014,5038876375101.724,4.629803897297469,0.3829974249916186,0.2540621465143436,0.21069781184015227,-0.013813992347239715,0.8642624580167427,0.19240842950636003,-0.15329655370033723,0.695627138456518
Li6PS5Br,0.12,450,0.000538574122664559,1.0220484747041099,0.18147049477182503,4976999206083.218,4.920152103063293,0.36304767777804386,0.25302212284255354,0.3699920716392916,-0.03153094996475857,-0.3027097562022536,2.8671232692946136,3.0033426595856274,0.7230650038010502
Li6PS5Br,0.12,500,0.000533037796686345,1.0244868299879202,0.18459456351316214,4942546200881.881,4.746846966263886,0.37821220791791593,0.26030257035698584,0.2503656912335415,0.011753902852185283,-0.9021651811253201,-1.4390746086504054,-0.9879920180877456,0.7832549027770228
Li6PS5Br,0.12,550,0.0005548373401667073,1.0037430288815656,0.2125876773925702,5461504504229.986,4.483737980218379,0.3557522688391092,0.26348126485557405,0.20781430231564457,0.010309734163886225,0.059584188935292284,7.1920515474235875,7.159280243509177,0.7652994728535292
Li6PS5Br,0.12,600,0.0005263908916490694,0.9987047847675048,0.20116755608843162,4089666156825.307,4.905435338343066,0.3796640470150695,0.25926802818087163,0.26046695645397144,-0.0007731757542847014,-1.268105955854019,2.975704171883444,3.736567745395855,0.8227106738667324
Li6PS5Br,0.13,300,0.0005399419136278027,0.9781667013436537,0.18766027112124375,4314076408805.947,4.634143794826124,0.3545949361288282,0.28969002921893916,0.31474064337566204,0.10780178521866239,-0.42421336451244473,1.9913571130277874,2.11862112238152,0.6643961498121151
Li6PS5Br,0.13,350,0.0005393062404080523,1.0180903320534826,0.18591773477826468,4622161049402.668,5.104608946325525,0.35335455430639817,0.29340457012745147,0.23400516622823514,0.03540189500909751,-0.07252606884373056,-8.470787046156058,-8.445402922060753,0.7094526408855738
Li6PS5Br,0.13,400,0.00040925750793571975,0.9664854372508098,0.2013918730027386,5075612816212.772,4.755783643266184,0.39155673950235403,0.2744112710171631,0.32587780183142867,0.06389089655316803,-0.4701847067546909,6.97964323340641,7.167717116108287,0.7643230879476419
Li6PS5Br,0.13,450,0.00046434619308270795,1.0365141181691298,0.20381559072940197,5376771511819.121,4.877120975179496,0.3633770948796565,0.2636134257805018,0.39425908802100224,-0.049671274495196385,-0.038528748677690024,-1.449444696145398,-1.4321067592404373,0.7532602599317654
Li6PS5Br,0.13,500,0.0004922738146205636,0.9800495435406914,0.17872995604016675,5393884525787.456,4.631439644511918,0.38441456917283695,0.2763201715873818,0.3783851874918034,0.0299985119159465,-0.6901412999635155,2.5418090154495534,2.886879665431311,0.7497137848429548
Li6PS5Br,0.13,550,0.0005628730910693929,0.9989569018242601,0.20888840016294302,5020903268550.343,4.8745213160861764,0.368415615818843,0.25429050182975765,0.3362624238905828,0.08590621739755733,0.22815892363557583,2.356224378622376,2.230736970622809,0.8088851464529512
Li6PS5Br,0.13,600,0.0004892652736362373,1.00677179064102,0.21233358240830597,4591175123117.805,4.850574482864661,0.36500989506055687,0.2592000394667651,0.321142473604754,-0.007896321316735198,0.03013135441813599,1.789782866940078,1.7717040542891962,0.8000225721893245
Li6PS5Br,0.14,300,0.0004908734144460459,1.0094594076067616,0.20446132328027702,4673741467524.043,4.873071148007169,0.3614383728040702,0.25735863404563264,0.34277703209011007,-0.10545057243931291,-0.23131622984342418,-0.5440139074239292,-0.4746190384709017,0.7757763385049519
Li6PS5Br,0.14,350,0.0004530521708134139,0.9970930386297151,0.1876931668335064,4671784355415.47,4.374623319307493,0.3750577622092812,0.2697813990795917,0.29561276604592934,0.010782398724339266,-0.2982002901056785,-0.44220652215655176,-0.33783642061956437,0.7065959307029314
Li6PS5Br,0.14,400,0.0005172699567167073,1.0056890553047182,0.20240984848178942,4786173601418.365,4.806358342515442,0.38640900313350884,0.26987062606441387,0.1913103174416418,-0.041654764013440176,-1.0423582403030114,-3.232044022464506,-2.815100726343301,0.710943616749946
Li6PS5Br,0.14,450,0.0004510485362840666,0.9817101636673772,0.20531934784150058,4582691295051.516,4.625473031474125,0.32178298960695434,0.28423446283363585,0.29045264268820287,0.00972713104928365,1.4220824825502498,-1.5980138619027768,-2.2379509790503893,0.7751316382086161
Li6PS5Br,0.14,500,0.00047814186158244446,0.9922478646824485,0.19280241475825857,5051898924775.509,4.623856351218309,0.39892127838898694,0.2717339801639339,0.38734593659280186,-0.12193857289834173,0.18897888934071458,-7.255845727154798,-7.350335171825154,0.7906204989475928
Li6PS5Br,0.14,550,0.0004354851971881199,1.0147952447296935,0.18639650536643712,5192610969819.255,4.899334677174301,0.3944203926271422,0.2838399946689256,0.37068185742424226,0.08816511871606397,0.06785904161625239,-5.246349323176798,-5.283671796065735,0.7383053267455036
Li6PS5Br,0.14,600,0.0005314237772314904,0.9942627367909573,0.21093674167901114,4269529469550.8843,4.050016062432141,0.35487483566864503,0.28208522838322436,0.38958214745319353,-0.06079665725515706,-0.9679681570762051,5.345843853278103,5.926624747523826,0.7229505282093528
Li6PS5Br,0.15,300,0.0005315294033884446,1.028779552187813,0.20264016224750592,4893758232751.038,4.7923827583063465,0.38902469951705887,0.2927018781418505,0.4213538245609838,-0.004575746910051439,0.041957003318512924,5.772176332162542,5.759589231166988,0.7802653262680432
Li6PS5Br,0.15,350,0.0004909419540557858,0.9771813998982072,0.2100642699944249,5176530751963.858,4.546833041288432,0.37561153817649234,0.27256875961393834,0.35334022384309505,0.060979719317522864,-0.23865606874719436,2.5125459432085537,2.5960755672700726,0.68603545765315
Li6PS5Br,0.15,400,0.00046372174823874625,0.9965762665114077,0.2122975201154482,4672684881277.317,4.350820656962982,0.3597478534208846,0.2858724376978285,0.33808056621404786,-0.10835198313441276,-0.7892696174707613,0.12752334532201365,0.4432311923103175,0.6893703152397971
Li6PS5Br,0.15,450,0.0005165239128319232,0.9886103955538925,0.19253278062627757,5586975651570.124,4.23866971440548,0.3636951152462151,0.3184555327970833,0.3594746435395027,0.05750746634756185,-1.00867733827125,4.532885210264316,4.986790012486378,0.7918996659418703
Li6PS5Br,0.15,500,0.0005029725551675264,1.0055604521777277,0.167057600956605,5082552259023.13,4.441378008723798,0.4099735708237183,0.306127255612194,0.34955125330344555,0.01992573923914548,0.4321278223097298,0.26032225156225375,0.04425834040738875,0.8074116393467655
