Material,Dopant,Concentration,Position,Temperature_K,Ion_Mobility_cm2_Vs,Conductivity_Factor,Diffusion_Barrier_eV,Jump_Frequency_Hz,Path_Length_Angstrom,Ion_Phonon_Coupling,Local_Distortion_Index,Channel_Volume_Change_Percent,Defect_Ion_Interaction_eV,Entropy_Change_J_molK,Enthalpy_Change_kJ_mol,Gibbs_Free_Energy_kJ_mol,Phonon_Scattering_Rate
Li7PS3Cl,Ca,0.12,Li-site,300,3.716194553686896e-05,1.3092101595757122,0.2117648009692502,9985047708742.23,3.1942554075978045,0.18871405350780718,0.26047188788420017,-0.3799593197541986,-0.2295906026340219,-4.674862754724144,-44.56159494009446,-43.159136113677214,0.2974534321341932
Li7PS3Cl,Ca,0.12,S-site,300,0.0010941720476408169,1.258188602979192,0.20143221754245544,6862265269705.68,2.2747299480440537,0.47995157764941543,0.25741812055939195,0.7119791549175604,0.0031149698711316386,-0.2060580185471204,-41.2951201828725,-41.23330277730837,0.39192598134459516
Li7PS3Cl,Ca,0.12,Interstitial,300,2.4452427459198974e-05,1.2312311388565247,0.09417454648162353,112100685769.68163,3.3474927621714134,0.14123318634670562,0.30420654361856775,-0.36963767682533766,0.03378320829321077,2.2190829062571664,-24.865734974585802,-25.53145984646295,0.1050778264147399
Li7PS3Cl,Ca,0.15,Li-site,300,0.0004346251614668999,1.2208903564171072,0.25020492330955685,5288057023280.58,7.346916883848971,0.32010599109380217,0.3782266520120533,0.36709324755778466,-0.3334440742517512,-7.341210564589585,-9.104033582196827,-6.901670412819952,0.9730587372227113
Li7PS3Cl,Al,0.01,S-site,300,0.0009238149832251321,1.3552054564293885,0.26664402266986015,11480931214902.81,3.8743753878166003,0.16414154166262007,0.22057356937019842,0.02432893641226489,0.38342471732562394,-10.840785235374755,-32.83119907848791,-29.578963507875486,0.9070218727953876
Li7PS3Cl,Al,0.02,Interstitial,300,0.0006470469701591531,1.261832868235134,0.2636167875112596,9864303920567.736,2.064438356560367,0.519019267600434,0.14402897960763822,-0.06952441768924887,-0.2818792350708132,-0.7929407113165469,-9.48041190842229,-9.242529695027326,0.4032502137113098
Li7PS3Cl,Al,0.03,P-site,300,0.0009778507087798219,1.2759726970583611,0.06907971047806329,2604932088305.3525,6.094114501130856,0.5711280637786591,0.17966686057365674,-0.08813143281288259,-0.2245710231447712,-1.1470559488826948,-26.71244638679505,-26.368329602130242,0.33563797339936174
Li7PS3Cl,Al,0.05,Li-site,300,0.00041084053613097505,1.234039931641227,0.1673300021733102,10650266191206.525,4.416241309915678,0.4846085005481866,0.3607075558398628,-0.021580561000764196,-0.11529355269588681,-3.540306958279606,41.07573593132447,42.13782801880836,0.11604413462118221
Li7PS3Cl,Al,0.07,P-site,300,8.211255552186832e-05,1.3452402389656744,0.12186748612658642,1603366921641.3577,2.4882018491609967,0.1436539066425082,0.13536879953375636,0.21919919090208767,0.2226551801251908,13.086458745272976,-7.868748263555607,-11.794685887137499,0.6468567389532848
Li7PS3Cl,Al,0.08,Interstitial,300,0.0004994885202543033,1.2113632976953208,0.29236156917815714,1704288143599.6309,2.371555413537054,0.3831859553137592,0.15877061510639226,0.7191451641967533,0.19262641597060523,11.404456420877914,-29.703554058142846,-33.12489098440622,0.6512261217060694
Li7PS3Cl,Al,0.1,Li-site,300,0.0009786330354142057,1.3607855473799078,0.19763053707324812,9408706779894.754,3.975371171392846,0.47757844417557316,0.39755000822999825,-0.23429639193100993,0.14432136268420973,-2.9356273124521466,66.61700054834836,67.49768874208401,0.5975531816836606
Li7PS3Cl,Al,0.11,P-site,300,5.6639092466310925e-05,1.321351337236513,0.08913408483877544,5180251083680.209,5.862404831778099,0.2974747257323098,0.14607898121202723,0.002426276357707521,-0.18459644378449958,12.138565108932495,39.45727079066802,35.81570125798827,0.5862368272357594
Li7PS3Cl,Al,0.11,Interstitial,300,0.0009002635552791137,1.2792839762248753,0.07211545962028469,2037280427452.2996,5.88458181131687,0.5441969846226649,0.4099797242817175,0.6552131209382706,0.029694953193854866,-4.313922423811992,61.40568402575053,62.69986075289413,0.4359237909235343
Li7PS3Cl,Al,0.15,Li-site,300,0.0010549148103709046,1.2838459752080604,0.13846835680280872,4299527874654.59,5.343752281001763,0.49442537061236375,0.05833312251825644,1.8373764925837188,0.3796049424894957,6.448853431679478,33.42972926074025,31.49507323123641,0.5159883741105636
Li7PS3Cl,Al,0.15,Interstitial,300,0.0007572887712667999,1.3368857566972827,0.22607457460724542,6606234412005.124,7.146659908485414,0.35429306002183175,0.22404758111555864,-0.6783314664562192,-0.1305683689707304,6.254926286103725,56.32118032652432,54.444702440693206,0.34629832677697125
Li7PS3Cl,Sr,0.03,P-site,300,0.0006302608284644319,1.3520999399855789,0.08075341548185803,2583184242898.7188,5.131967472620893,0.4191855370101046,0.05409579241870834,-0.06830857670939602,-0.04631056850612434,-4.569980543499269,28.7484948626535,30.11948902570328,0.6366922138775739
Li7PS3Cl,Sr,0.03,Interstitial,300,0.0003407508114507213,1.3166577914113435,0.2792587178716327,10619695255008.0,2.0547803650937633,0.21722675429471333,0.04980448473704269,-0.14174007308921027,-0.293811346286439,0.09370775491194709,45.75807201230597,45.72995968583239,1.0513354130600288
Li7PS3Cl,Sr,0.05,Li-site,300,0.0005613980441311221,1.312445248826395,0.1916762386134432,3275822726145.1787,5.024156446709394,0.13131631586995915,0.35875526155788956,0.024179919247237523,0.13549780575064527,-8.956748836983612,-38.56425536019378,-35.8772307090987,1.2032673442961048
Li7PS3Cl,Sr,0.09,S-site,300,0.0003143366934755309,1.2145659759334098,0.054588801223042306,10930808641498.057,3.633906015308198,0.21168129394676238,0.4146257352036483,0.7742387625296537,-0.4073754240755101,6.542247578531107,50.1655947830502,48.20292050949087,0.1583808143327349
Li7PS3Cl,Sr,0.11,Interstitial,300,0.0009467792870250831,1.2706540128284416,0.16374200069079536,1425775940583.186,5.8401043391472625,0.40130671386667266,0.25664418184865456,1.243560476786511,0.02455784596117922,12.465499995996376,1.172662934974901,-2.566987063824012,0.19809077369141256
Li7PS3Cl,Sr,0.14,S-site,300,0.0011795830489937347,1.3446718268010036,0.05651648644744204,10723343326125.656,2.7206609270259854,0.2787362904416038,0.18314617964253285,0.7123302629350342,-0.24016741236016442,3.6928353849835944,-17.832057615307008,-18.939908230802086,1.0353976418866615
Li7PS3Cl,Sr,0.15,Li-site,300,0.0007598958694282116,1.2025039210381805,0.06422383885574251,2322671996598.0195,7.6339460671690995,0.38005070567609783,0.13045447174734398,1.372873291340867,-0.12839072571712024,9.6013240622982,-28.77866933756531,-31.65906655625477,0.5415213212211177
Li7PS3Cl,Sr,0.15,Interstitial,300,0.0005428215095758411,1.266571673958125,0.03863427476349647,6677389602201.516,2.611442988650517,0.17402213662953936,0.441759141616842,0.4658201500747988,0.31671752809835174,-11.03477504313352,-10.534519415284974,-7.224086902344919,0.8562944077128131
Li7PS3Cl,Ba,0.01,P-site,300,0.0005781164914861419,1.2392844924322497,0.12657572982598875,893892450827.9414,4.024652520468278,0.44717077903782365,0.28097108672162585,0.11742224459814309,-0.04705415008463588,3.2825072836825364,4.856863833135061,3.8721116480303,0.24260095932432205
Li7PS3Cl,Ba,0.01,Interstitial,300,0.00024215388175013937,1.2274620022823424,0.21727223066478057,9887649260098.707,4.186050866543505,0.4878223208716039,0.34453442973330584,0.07981025422373851,-0.47279056714560447,8.036657988610639,33.691494685277426,31.280497288694235,0.866556440998608
Li7PS3Cl,Ba,0.02,P-site,300,0.0005559103787642363,1.2045544592182433,0.27692721696852046,2621443864565.0146,3.024693690920364,0.5077450309805922,0.13009303276665954,-0.0510787942448461,-0.1256710719136879,-2.5897436095379383,45.06251036548896,45.83943344835034,0.8142851230189286
Li7PS3Cl,Ba,0.03,P-site,300,0.00032905957256186455,1.283260655929502,0.29136102089425603,12528120068885.592,4.418946864870865,0.20006388613631795,0.30831219664653386,-0.019668790499344297,0.32018837633723957,0.8714553920469974,37.71853080135781,37.457094183743706,0.3838792484044951
Li7PS3Cl,Ba,0.03,S-site,300,0.00029558968360054305,1.3100152444808033,0.2742032385328195,1647061377099.4856,2.568245339974365,0.49959793149699266,0.3440114708597334,0.14762907554835047,-0.14002942760070597,3.998943000362005,-25.458302745419566,-26.657985645528168,0.3356276900084893
Li7PS3Cl,Ba,0.06,P-site,300,0.0008225207067122165,1.3559387859413252,0.052786497502306684,9084071589703.746,5.883778890386949,0.5412792734999652,0.08266814456304424,-0.021830588048499324,-0.4460500612133926,-2.511650815333185,55.8095148055219,56.563010050121854,0.9401882184368512
Li7PS3Cl,Ba,0.07,S-site,300,0.0008260292344148642,1.330409056278508,0.04921357645424027,5845638715931.304,7.8598655036396945,0.2653541535001116,0.32027633478074863,-0.42317246001869463,0.21529501166649592,11.564626821108543,-15.6048620427769,-19.074250089109462,0.08440504692591745
Li7PS3Cl,Ba,0.1,Interstitial,300,0.0006401111517451126,1.300579344724468,0.11271921854137801,2452436489226.8677,3.512150668147462,0.3536137173536076,0.15635148808683372,0.4070126397793272,0.23896071648260342,6.097008700713763,-43.61038414518206,-45.43948675539619,0.930484161309304
Li7PS3Cl,Ba,0.12,Li-site,300,0.0006049754953555725,1.301199001221058,0.030335322531526,4443009861573.023,6.0573725220429555,0.13175912376070414,0.3765431350207935,1.361356845364629,-0.17215675296736593,5.356855730110089,-45.7756431205166,-47.38269983954962,0.861148169318739
Li7PS3Cl,Ba,0.12,S-site,300,0.00047459223477568937,1.320405559025487,0.14927978390808802,135642631321.22435,6.169936335021921,0.27200192683793334,0.3055582693405665,0.6497044121541019,-0.02261817324222296,11.735431806374141,-62.96402164344266,-66.4846511853549,0.877466449708818
Li7PS3Cl,Ba,0.14,Li-site,300,0.00021179142543394552,1.2581176825565428,0.16997801422342385,6046652841927.844,6.744993979877408,0.29954006185191767,0.3936242069367885,-0.6147281934092174,0.16493608680250035,5.097567162102686,50.21114911481998,48.681878966189174,0.3276031584924579
Li7PS3Cl,Ba,0.14,S-site,300,4.148014076717471e-05,1.2587227605231157,0.1012673282220265,8053986394116.545,3.8429667740193647,0.31466661349873354,0.2127160108878312,1.5339351691886305,-0.32166962979991054,1.9538122410353385,-17.498571353820342,-18.084715026130944,0.8463384905866059
Li7PS3Cl,Ga,0.05,P-site,300,0.00013473844440337136,1.2177899158793644,0.1314400960330401,4885482018067.531,2.8891671239448895,0.39062862645730245,0.24631597275159434,-0.1315008016232546,0.04486021153398705,11.522774037033583,26.110462590859925,22.65363037974985,0.6434638105905502
Li7PS3Cl,Ga,0.07,P-site,300,0.0011952957390721603,1.3254510421541907,0.26286581708028783,1212259828356.8196,4.477514405276258,0.5586744478301111,0.11834251389206549,0.8356289102676984,0.030047238551995172,-10.606442614473952,-6.643516274196703,-3.461583489854517,0.43364009244141183
Li7PS3Cl,Ga,0.07,Interstitial,300,0.0008949461671129346,1.2548451450251688,0.2113525929755694,5191600674547.48,5.796602962926149,0.20689096491138043,0.20974567815023917,-0.16310097669390414,-0.5103056272890995,2.222076032715196,45.73023947181489,45.06361666200033,0.09265820640776036
Li7PS3Cl,Ga,0.08,P-site,300,8.055277580949185e-05,1.301122315553299,0.26475527488224376,9079326737593.096,3.2883171585245,0.23424280431844988,0.0545713642349297,0.43627917921730847,0.12655213858735462,5.868076771980995,-63.62536404118591,-65.3857870727802,1.0083211949617685
Li7PS3Cl,Ga,0.09,S-site,300,0.0007155914050223514,1.2317104640217664,0.13050606674120097,4250994439027.0933,6.852977401415991,0.1978728667662181,0.22902347191017114,-0.23114324112785722,0.4697092423280075,-2.271199870403285,-35.41328959924438,-34.7319296381234,0.8920288515483409
Li7PS3Cl,Ga,0.1,Li-site,300,0.0007271699098977991,1.2691180404074656,0.21860716431248878,10465089758810.525,5.476356853296761,0.547831874629038,0.252117743568982,0.9455481509383198,0.5198221264665495,0.031562128643947016,13.325957152306998,13.316488513713814,0.7790276257262074
Li7PS3Cl,Ga,0.12,P-site,300,0.000999834531076678,1.21463421526083,0.2600932533249408,6460471901186.182,2.3570337269416672,0.387338486046109,0.1970157218134832,0.452090859625838,0.17361394338716019,3.5185177740640734,21.076824042737382,20.02126871051816,0.8838855005279761
Li7PS3Cl,Ga,0.13,Li-site,300,0.00011153123037408479,1.278077282838928,0.07464131403480628,10460206136044.738,5.236702785315764,0.5151356296194856,0.3907990624290878,-0.6145990359836575,0.1278906069029436,-0.43085776381957763,57.01751600385262,57.14677333299849,0.4091717532468365
Li7PS3Cl,Ga,0.14,P-site,300,0.000740700500519694,1.379252366991379,0.11827810726398016,12107013578597.318,6.633877111686873,0.23799276529077024,0.09080669732893534,1.0116879899314846,-0.4398926878125248,-5.6887041264920635,0.05028429230429131,1.7568955302519103,0.8158933761209678
Li7PS3Cl,Ga,0.15,Interstitial,300,0.0004416772405999882,1.2000472611119182,0.0674010553494695,9640087273367.87,3.74915786660264,0.5084291490544912,0.33730381107278634,-0.18674759418863554,-0.35234769553749556,-8.858510713963247,-30.96767120020546,-28.310117986016486,0.2559144217349931
Li7PS3Cl,In,0.02,Interstitial,300,0.0011523236433439556,1.3498691420564473,0.026883896450335034,13198946723874.14,4.211158880186462,0.5250346777545276,0.10178503160017703,0.04583848214043277,-0.4695106797173041,-12.41674439105879,59.83647298400388,63.56149630132152,0.9759551635615625
Li7PS3Cl,In,0.03,Li-site,300,0.0006508098160334046,1.2333992145765924,0.192859921624783,2728245916554.723,5.235693019152063,0.15124994499102684,0.2482653064498356,0.14932842320687398,-0.08527149943218532,-2.89240933540439,-31.395155949785945,-30.52743314916463,0.4590995991428692
Li7PS3Cl,In,0.04,P-site,300,0.000297678121745108,1.275838125777452,0.061319704753063725,9287266042319.525,3.496106789693246,0.15534049225959867,0.1783300781176597,0.1504339273270094,-0.4267132503903605,1.8307377141074923,-61.8337021197853,-62.38292343401755,1.1076841574511322
Li7PS3Cl,In,0.04,S-site,300,0.0009533667279259773,1.2693104787571907,0.11086971725763783,6268748912733.806,5.27832262411115,0.08208671572391647,0.1248754913562817,0.2828831885509024,0.2893037060127176,1.763106970318088,-29.088911625171594,-29.61784371626702,0.5384993243539536
Li7PS3Cl,In,0.05,Li-site,300,0.0011822133611732167,1.2057233570666193,0.13749447911631457,3072322435516.3447,3.029053946661046,0.35977995143683245,0.2694012187151938,0.12577750616614508,-0.12120408404089142,-7.999430368343274,-7.010120956017062,-4.610291845514079,0.1672058641368845
Li7PS3Cl,In,0.05,Interstitial,300,0.0006300660038242159,1.3270562045879124,0.11461497560973577,12831280125565.738,7.242413601269229,0.376680714209995,0.1690188955405467,0.04238951682072631,0.2932084929426635,2.1400466970637466,-13.05988053114153,-13.701894540260655,0.7875667512349404
Li7PS3Cl,In,0.14,P-site,300,0.0009674024333715081,1.289589403023904,0.15979254738368429,8448450765112.191,2.0404425753418596,0.37738051166942876,0.2497568407738138,1.7033447410622147,0.48606825130929976,7.675737473911358,-57.129560512062696,-59.4322817542361,0.5296494014580397
Li7PS3Cl,Sn,0.01,Interstitial,300,0.001177981660645068,1.2162978375753923,0.2664812878438491,8868781860375.062,6.089537868291936,0.2233366024495951,0.32805228427849625,0.044897306484747504,-0.053931442147848306,8.889242787097187,-12.867243554840462,-15.534016390969619,0.8526100334030801
Li7PS3Cl,Sn,0.02,Interstitial,300,0.0007159898677284636,1.2482754614105596,0.27318424569461286,658909148596.3967,2.6937879040774595,0.5275956150806363,0.37123477417962186,-0.009609780687070517,-0.5061401270143032,-4.426255239255724,-14.621782471656267,-13.293905899879551,0.9670269426677544
Li7PS3Cl,Sn,0.07,Li-site,300,0.0012471825941658156,1.2535180643257997,0.26412805679609264,5397530363547.61,4.551732322083331,0.27541690044998723,0.053791190332110925,0.6014348367856531,-0.04775235025284031,0.7788267783776713,-30.625311946652644,-30.858959980165945,0.9919627772019143
Li7PS3Cl,Sn,0.07,S-site,300,0.0011430601075545547,1.34200009883426,0.0900980748562477,6983508974459.607,6.429899146427608,0.3271053043543409,0.07493361523683031,0.5742517768797395,-0.3098813469783991,-10.797795307258378,-2.944623484496373,0.2947151076811405,0.1444257726790593
Li7PS3Cl,Sn,0.12,Li-site,300,9.766411114815156e-05,1.3419717850329214,0.16244976835650804,7155880209358.056,6.289755479404502,0.5324642761543703,0.29724299005391847,0.2223912110172419,-0.45797057527796725,7.762214569597649,-49.88196454173067,-52.21062891260996,0.8842213626634758
Li7PS3Cl,Sn,0.12,P-site,300,0.001243845999247663,1.3233391007070032,0.03746535295427939,8490979661958.649,7.082515567600445,0.1290147280990491,0.285532748913843,0.14432261549722583,-0.07572400625042985,10.918185043473285,5.114897544758582,1.839442031716597,0.16714984516929826
Li7PS3Cl,Sn,0.13,P-site,300,0.0011776617615337475,1.2772196608426716,0.2001789699170062,3302157058189.5513,4.147823739804146,0.13715121167631006,0.43735376111854246,0.9726109529064513,-0.5421042617324862,1.2615724452789094,-20.04293112952907,-20.421402863112743,1.017188404268574
Li7PS3Cl,Sn,0.13,Interstitial,300,0.0001867332644865906,1.2479856229475932,0.08376320017062283,3595305087097.9824,5.378070132607792,0.30430573688808266,0.12955362493075723,1.1579096193959377,-0.5231240279867487,8.352836276325867,-28.08732359216548,-30.59317447506324,0.6520150330508471
Li7PS3Cl,Pb,0.04,Li-site,300,0.0003512872408020343,1.2289411480325163,0.28377647061669703,1920565556440.4753,3.5451514304800282,0.23018642104698342,0.1526292024192164,-0.003909027886807263,0.20882972774649683,-5.634495010377269,-26.30890727863766,-24.618558775524477,0.7473460809606
Li7PS3Cl,Pb,0.05,Li-site,300,7.307008953513819e-05,1.2139178043346097,0.3049321768632354,7073372049874.186,6.630312381661778,0.1514392479122594,0.3449865588189237,0.38943051327343625,0.5032183288702612,10.578337946543922,-34.71968246829515,-37.893183852258325,0.6252527675119708
Li7PS3Cl,Pb,0.06,Li-site,300,0.0011717136450768192,1.3477366151709333,0.238322747831775,1947794742943.296,5.8046251703533995,0.1523902329567061,0.20533165898492722,0.6621972148185554,0.31551915225165045,1.895981234658553,41.60586442240605,41.03707005200848,0.2325365675480718
Li7PS3Cl,Pb,0.07,P-site,300,0.0008411239000072498,1.2026873753820304,0.12638453894450244,9507705847032.945,6.023902845888539,0.394275992293355,0.18114417189884657,0.7421803460171564,0.014093990741451519,3.081366286129736,-10.179174552091721,-11.103584437930643,1.012194738269191
Li7PS3Cl,Pb,0.08,Li-site,300,0.0005183831633939118,1.3149955199434231,0.03407856654163075,11345641057771.838,6.7275810993614975,0.5047066320994306,0.27252166450206716,-0.4440734056665589,0.04382552042493682,-2.4261368315639906,3.5559783588594396,4.283819408328637,0.9122255276980422
Li7PS3Cl,Pb,0.08,Interstitial,300,0.0012468310591334723,1.3070098862282324,0.26015082772935616,1463688755102.5483,7.619557238029003,0.25312688715952586,0.3749843417558482,0.5254808246866375,0.5155072205424087,9.532753661171153,50.69862771573499,47.838801617383645,0.7904687422447312
Li7PS3Cl,Pb,0.1,S-site,300,0.0005069888668338657,1.2442847837277826,0.11555791362190956,4513696880478.918,7.689353012402498,0.4786674052633797,0.35843521679603124,-0.06972334428578245,0.0368510568825055,-4.640162292385603,-29.879149018057365,-28.487100330341683,0.7000140077081867
Li7PS3Cl,Pb,0.12,S-site,300,0.00027753035711517766,1.320229901010428,0.02375844908183959,6035711349920.952,7.979394993949882,0.5013045015466884,0.3870070598787156,0.6839298289968969,0.2512215894582205,8.062017128195343,-53.82832802697815,-56.24693316543675,0.8551078224850549
Li7PS3Cl,Pb,0.13,P-site,300,0.0010287897630941309,1.2599663012625064,0.06149975263267041,3089765991127.2324,3.7888896494328264,0.0670587038602756,0.20433260378306548,-0.424247431641448,0.2684282518287772,-2.143131940729034,25.761201331049662,26.40414091326837,0.4092460857217406
Li7PS3Cl,Pb,0.15,S-site,300,0.0003762884145227357,1.2087558421769944,0.27767647734670453,3022063124700.5747,3.3517074885810625,0.3119065131375529,0.07214534124726887,0.9582936096163109,0.3058838224773672,-3.736747682332128,-4.196165312902831,-3.075141008203193,0.7786645652891082
Li7PS3Cl,Bi,0.02,Li-site,300,0.0003547949949532489,1.29937008272639,0.03315956226671718,2189583184049.1462,7.078247332102447,0.5721930359818944,0.09435474261977389,0.15638646190968314,0.1267140088633107,-5.109513757197233,-8.304091815646826,-6.771237688487656,0.8462173393618186
Li7PS3Cl,Bi,0.06,S-site,300,0.00047565565920996755,1.2632879898606089,0.23561449458902642,9300268061021.316,4.150214085551906,0.36148175959152357,0.04395192151322333,0.2290937937371137,0.09853733677536967,9.469387909680657,-36.54221329631886,-39.38302966922306,1.0357121129082547
Li7PS3Cl,Bi,0.06,Interstitial,300,0.0006666964003092343,1.2018187997222654,0.05714740750760065,9875558806117.314,6.7363810221864355,0.13012044148952204,0.2523903169900289,0.16630416646846288,0.3784075966499709,-5.417130157730691,-8.860083614049318,-7.23494456673011,0.7987443499541248
Li7PS3Cl,Bi,0.07,Interstitial,300,0.000408561051187484,1.2627862678927606,0.10866199809447423,9104462286264.314,3.952907133847719,0.20267887460498282,0.4182473930436045,0.308114482111384,0.29005987148671325,5.380857548107308,32.26747171338015,30.653214448947953,1.1283079465203179
Li7PS3Cl,Bi,0.09,Li-site,300,0.0006683026694697129,1.3524967860171555,0.19056144806025146,1450961022054.4622,6.19612468578504,0.40548907568131776,0.3368447209699539,-0.47269018232664983,-0.293615919442023,7.284241748043763,-17.49914808006593,-19.684420604479058,1.0878096786865756
Li7PS3Cl,Bi,0.09,S-site,300,0.000539000664502651,1.2372101000665534,0.28160094981557293,6947528787663.827,2.3197720240588153,0.21543796368000118,0.08891187897297166,-0.12368040413806529,0.3538725807735383,-10.994645979042085,-26.745558235679155,-23.447164441966528,0.6805314242747389
