Material,Dopant,Concentration,Position,Temperature_K,Ion_Mobility_cm2_Vs,Conductivity_Factor,Diffusion_Barrier_eV,Jump_Frequency_Hz,Path_Length_Angstrom,Ion_Phonon_Coupling,Local_Distortion_Index,Channel_Volume_Change_Percent,Defect_Ion_Interaction_eV,Entropy_Change_J_molK,Enthalpy_Change_kJ_mol,Gibbs_Free_Energy_kJ_mol,Phonon_Scattering_Rate
Li7PS3Cl,Mg,0.08,P-site,300,0.0011433831280146711,1.2438323306265493,0.24276796732156017,3122967984031.4395,5.2940854569069264,0.26498254490562867,0.3010654181444589,-0.13871380412531634,-0.3454159007769952,10.404385958772567,-49.52894530837859,-52.65026109601036,0.6652887767387562
Li7PS3Cl,Mg,0.08,P-site,400,0.0011214525767499926,1.2611849041413814,0.2382481082622223,5978169101569.961,4.917799643287801,0.1766788958226284,0.2741075036225491,-0.22277182041816126,-0.188647537044743,8.955174615946664,-36.94315674810993,-40.52522659448859,0.1471859960135016
Li7PS3Cl,Mg,0.08,P-site,550,0.0009403286298724691,1.3060997818390967,0.2205659041289598,10943823641603.023,4.512614194521499,0.2266271643835066,0.16829709335685314,0.594465568496986,0.3547930024863124,-8.316878545074337,-16.856392108951663,-12.282108909160778,1.1214135900153188
Li7PS3Cl,Mg,0.08,P-site,600,0.0010111037363166968,1.2756560400954398,0.18541431469140385,8307154132238.586,2.4440151539241,0.3642380566231152,0.3190015851204275,-0.25412909753545837,0.31430752351662405,2.1373050691683217,57.68794523878822,56.405562197287225,0.11371614498615258
Li7PS3Cl,Mg,0.08,S-site,450,0.0009003600955139563,1.2847982678464487,0.03830796394087008,6437776501209.887,6.253294048822282,0.538586350560056,0.1126236874221633,0.7194923980307476,0.05903192480477071,-2.6581530038877634,-47.31718933554594,-46.12102048379645,1.0825499294587977
Li7PS3Cl,Mg,0.08,Interstitial,450,0.0009075798928261744,1.2401766523389925,0.22062273934577914,8371959781378.9,4.37120157585602,0.0714951589369788,0.27242732625879484,-0.11940191746166073,-0.05571524431996283,11.349625829210531,-12.521404177067502,-17.62873580021224,1.0754090305018882
Li7PS3Cl,Mg,0.09,Interstitial,300,0.0007547135140506896,1.2897979698405377,0.21254456342827288,5021074491179.089,3.3457173150806696,0.3906217985453238,0.4095059016835231,1.037433973501408,-0.1794375093502685,0.7139667948614438,-37.19314325994839,-37.407333298406826,1.2210322682198695
Li7PS3Cl,Mg,0.09,Interstitial,600,0.0010285555357000711,1.2286964514882375,0.04574652630641053,2552402431569.1904,3.3099556968590234,0.32971019769111376,0.15206387000553842,-0.3854169571109795,-0.37739761387818777,-8.667825268334685,58.126778287625896,63.327473448626705,0.9934994458224574
Li7PS3Cl,Mg,0.11,Interstitial,500,0.0008088733139122993,1.256720061585566,0.1907358829165415,7238577876572.242,4.3454387347039445,0.2518574524468986,0.09779422781021196,0.12111645051184494,-0.39300015040210984,5.89064094789687,-36.591800467705056,-39.53712094165349,0.1333753058109465
Li7PS3Cl,Mg,0.12,S-site,300,0.0007347479474425311,1.2474931742697721,0.05024160364462465,7805806107360.418,5.21783508101762,0.2919940346236053,0.26487322947453146,1.264751475432153,-0.3583727232729409,-11.911950256034698,45.11744750351926,48.69103258032967,0.7487263773198917
Li7PS3Cl,Mg,0.12,Interstitial,500,0.0005755869041558047,1.2509674124202708,0.05430322186915662,10389573093295.441,5.933013485508072,0.4543650073492465,0.19835713399653915,1.2293296806354321,0.2659384882771318,-9.692734032658358,-11.536667366723393,-6.690300350394214,1.1294196702280304
Li7PS3Cl,Mg,0.13,Li-site,500,0.0006032748140458792,1.2517867492426633,0.1739633244144534,12295856897743.809,7.035933899185256,0.11716830331987164,0.3474690553709128,0.029892908475878093,-0.589156197052984,-2.4164248804348825,-33.203090017988856,-31.994877577771415,1.047806610341321
Li7PS3Cl,Mg,0.13,P-site,500,0.0011773156340266421,1.299026910927482,0.04254172580911732,4306582007198.217,3.8572465542442944,0.4101654800936934,0.1960243028505925,-0.4681845957726364,0.11527815511918474,8.16786346624055,-15.312475286258724,-19.396407019378998,0.21726069104204065
Li7PS3Cl,Mg,0.13,S-site,400,0.0009023970649039178,1.2169783733319202,0.2980625581740434,5387428903577.613,4.826641184738008,0.2644289557089993,0.4378575035751678,0.5591567684923672,0.3132986316820654,7.589240657852516,-19.24662957084198,-22.282325833982984,0.5905769092112554
Li7PS3Cl,Mg,0.13,S-site,550,0.0006052542711727471,1.281205836361715,0.09275878771439768,5653087361437.41,2.713911859428326,0.1756920946807332,0.04725465530131923,-0.7346858976273647,0.5703541686964305,-6.601958990156196,20.92346341568998,24.55454086027589,1.0604538663475565
Li7PS3Cl,Mg,0.14,Li-site,350,0.0012219378412407392,1.2634490693462763,0.10248928002213926,7950029567673.85,4.671867622570648,0.331480956694369,0.3740132779229452,-0.136416432119335,-0.22017206984963092,10.730265516140237,-56.06880016690266,-59.82439309755175,0.6371812808842087
Li7PS3Cl,Mg,0.14,S-site,450,0.0012196222048729884,1.2740601044449946,0.27119205343799935,79453656088.2118,6.787815649269208,0.5890752452774274,0.08689161816260256,-0.45988455607953355,0.55750302635334,0.9565679865459936,-61.89426866246856,-62.32472425641426,0.36782479293615705
Li7PS3Cl,Mg,0.14,S-site,500,0.0005503599369028575,1.2246223850816973,0.10688618432481495,6526140551533.42,5.093949309373929,0.29421625036729565,0.1218973166170501,1.6564962246547197,0.4275137958665691,-0.04082821732349833,12.643665577608454,12.664079686270203,0.3409068315510715
Li7PS3Cl,Mg,0.14,S-site,550,0.000655596855168454,1.2156761291821105,0.2000753427615378,4454571944428.613,6.48658530929572,0.1609946308604521,0.21607059486026484,0.0347851085107569,-0.08251341491958951,6.851060161332859,-1.9240466996278551,-5.692129788360928,1.038989063583625
Li7PS3Cl,Mg,0.15,Li-site,300,0.0007878156442903331,1.283955001785424,0.1763497458246014,3527517469723.7026,4.801737455502833,0.24617067186185038,0.30018088169798446,1.6052665055639534,0.08489860590494747,3.382513157153791,2.407139207563962,1.3923852604178246,0.1212501136786962
Li7PS3Cl,Mg,0.15,P-site,550,0.0008430408834526575,1.261652453973139,0.07554722095950414,1317496468934.4583,6.784676392978363,0.38588008236864635,0.3190281401514105,1.272111173939942,0.24901460397225322,8.43940150934926,-55.99038152156998,-60.632052351712076,0.9606139965588856
Li7PS3Cl,Mg,0.15,S-site,400,0.0005626268438695347,1.235703341002677,0.07792026016553821,3735400716917.4116,2.5112767583800046,0.14440997527701388,0.09503069124024259,0.24914618187614046,0.3620835109155434,-8.862870803867477,-45.6814275829367,-42.13627926138971,0.8377924356372386
Li7PS3Cl,Mg,0.15,Interstitial,550,0.0010625926473580493,1.2665508352061767,0.06424197189729698,109048028402.05309,2.0932935860464386,0.38934559008827124,0.24745750539428626,0.526295612417203,-0.6033576529889063,-1.9584265289100065,27.619441170082546,28.69657576098305,0.5932513156445508
Li7PS3Cl,Ca,0.01,P-site,550,0.001085468588907976,1.3517942232531048,0.15960098946861348,5263259608473.23,7.113757512696335,0.32319959407124327,0.1952543462192605,0.03183052745330301,0.3519867768977915,8.97433317023277,-13.042111687873835,-17.977994931501858,0.443165809979857
Li7PS3Cl,Ca,0.02,P-site,400,0.0005725513761812927,1.29176357064228,0.07852129434510079,11225655515492.633,2.340190142561254,0.5510641968449015,0.15278418294715695,-0.007264503678570256,0.01245123399962384,11.385350608807572,-58.41595590701269,-62.97009615053572,0.47427734411132605
Li7PS3Cl,Ca,0.02,S-site,300,0.0011455011354824247,1.2255377441265947,0.2070419437821761,11874817366784.268,6.15674263386982,0.589461529152066,0.2219517614620426,-0.07951371743167067,0.029023053065707623,-9.145628651357853,11.335424981627162,14.079113577034517,0.6429220122139508
Li7PS3Cl,Ca,0.03,Li-site,300,0.0010747869559874753,1.201449973628008,0.06938885191857368,1566750312985.6377,3.9730257006219656,0.5288768556342504,0.12953672013656597,-0.1460193831402611,-0.3848635357093589,8.620282659580893,16.0733923931497,13.487307595275432,0.3716398484936549
Li7PS3Cl,Ca,0.03,Li-site,400,0.0008316158461470042,1.2306608078970267,0.21091504977137085,4354332814106.576,6.7212205446240665,0.23038850365310962,0.24536028113350522,0.22820018155089086,-0.12649107424592956,-4.854523507060061,-5.003127196495145,-3.0613177936711207,1.0503847046957815
Li7PS3Cl,Ca,0.03,Interstitial,300,0.0008846952753315773,1.2538140050696585,0.28639198248122044,8051316781935.279,3.7324100840011827,0.1333914873636821,0.34082687586426924,0.016276663922398737,0.16769085882583054,-0.7318156423423318,-37.7486058602387,-37.529061167536,0.7755803711926068
Li7PS3Cl,Ca,0.04,P-site,400,0.0009666294362278904,1.243916757340043,0.18950052690097258,4703138662397.211,4.927590737559723,0.4040288920590606,0.24497685621542836,0.11424507326681012,0.005228772334764118,-8.050332941888064,38.90137002362107,42.121503200376296,0.712620745806364
Li7PS3Cl,Ca,0.04,P-site,550,0.001066001480071542,1.2095475284124475,0.29723995436467093,5057794805170.611,2.0081455256632164,0.31739195178007984,0.057910242104612805,0.15279821149662834,-0.17113273091672562,-0.6426342082686168,13.688493012638226,14.041941827185966,1.1340384053993944
Li7PS3Cl,Ca,0.04,Interstitial,500,0.0008618305626433486,1.2979327236294649,0.13712724741401144,5740741838437.203,3.501486862372943,0.5145216261235942,0.21459715896388437,0.16359599794203702,-0.20695343243483472,-8.259824095854686,-53.7460457666581,-49.61613371873076,0.9014284842584528
Li7PS3Cl,Ca,0.05,Li-site,500,0.0006822690303244528,1.2319405784415227,0.19590858094479932,11348604186599.373,6.888078993038345,0.6278553353930028,0.04986759013127065,-0.20370924855092265,0.11767784561911865,7.898622482153333,-26.45662091621917,-30.405932157295837,0.35422825570046607
Li7PS3Cl,Ca,0.05,P-site,500,0.0007345674345736558,1.273774504593034,0.07571662216992482,7879769421533.503,3.973824137633497,0.17923563995518257,0.1565201877110132,-0.14759123106870028,0.43205981592572396,-2.6192144589413298,-32.44567271158685,-31.136065482116187,0.5960370849545171
Li7PS3Cl,Ca,0.06,Li-site,450,0.0007077671258132705,1.2901040610506116,0.08050824981819481,5046876972278.226,3.8680063273903635,0.2820512992522347,0.09782975633890194,0.19766079989524288,0.3287904229161904,-1.5085442128705604,-1.2109463852476734,-0.5321014894559213,1.0603042016697086
Li7PS3Cl,Ca,0.06,S-site,500,0.0007960240934468412,1.3672928437079963,0.043636014301666685,2587341384398.0796,4.674103276872195,0.3693882163680706,0.33957008942005634,0.8059314928563076,-0.12115186884321309,-12.376307237595956,41.17896411844768,47.36711773724566,0.7460933017910256
Li7PS3Cl,Ca,0.07,P-site,550,0.0006287386356907389,1.2683478579822025,0.14901277229721385,2622512591019.2793,1.997676472234474,0.19660041393998182,0.2376972758034493,0.06209571085229006,-0.05692382305708966,12.19258279454043,-18.990671794231158,-25.696592331228395,0.6040908785457377
Li7PS3Cl,Ca,0.08,Interstitial,400,0.0009869631071542425,1.267774440923514,0.09940093481848604,10395773297425.787,2.0069678797312833,0.3769669227882303,0.17546251642728267,-0.01620158876655296,0.16229508272870702,8.91206002444716,13.843512627509844,10.27868861773098,1.0735755875757258
Li7PS3Cl,Ca,0.09,Li-site,550,0.000519048482396547,1.3029791896072807,0.13911120077249473,915134792988.5256,4.899216620894663,0.4458340329586668,0.2451271252289606,0.9477130351360797,-0.2395564860936437,-10.782174389474012,56.883590688855556,62.81378660306626,0.5069079298568191
Li7PS3Cl,Ca,0.09,Li-site,600,0.0006907651231759303,1.2136912522382803,0.06468855494642886,3483618723859.5137,2.8039203695365176,0.5278592382784457,0.13420703415728585,0.6292926028446985,0.5031436808738157,0.6741377440445732,4.8583080480960925,4.453825401669349,0.6330203323017052
Li7PS3Cl,Ca,0.09,P-site,350,0.0009324467514595327,1.3126860428927027,0.16005434772443744,3517467586732.725,6.633859124511219,0.36189796133486096,0.3023428556740919,-0.01848728925929351,-0.021254064675668306,3.0809857469232558,-12.482224693800772,-13.560569705223912,0.2900624142494488
Li7PS3Cl,Ca,0.09,S-site,350,0.0005206019500846619,1.2784115207791524,0.15259488776880592,1564323194551.147,7.489675220918489,0.31359356295589796,0.334208037540779,0.05840378222085857,-0.5460702028159736,-10.213731832997452,-0.4833060974622494,3.0915000440868585,0.8727060100778486
Li7PS3Cl,Ca,0.09,Interstitial,500,0.0006386623369934061,1.207488330844268,0.24952104728852695,2293567319886.717,2.2461073697726133,0.5652220759550889,0.07518232367664862,-0.14124065851518738,0.22168700782367648,-2.1868111729781305,45.43947274066579,46.532878327154855,0.4305115240668785
Li7PS3Cl,Ca,0.1,Li-site,500,0.0010997458902832007,1.3674092563797864,0.15127097870862904,4876482092639.607,4.820817740958287,0.42517417645570155,0.39040092022089945,-0.2591521481906013,0.4809221322309584,8.619607332471094,65.47921476278574,61.1694110965502,1.0593056021954905
Li7PS3Cl,Ca,0.1,P-site,450,0.0006357844683513425,1.350391772221853,0.20951176653254883,8544893274843.974,5.890446806574293,0.5021134525390801,0.0859385853427179,0.3472282421935453,0.22665480899987228,2.3448322937595942,44.938211947748876,43.883037415557055,0.14258702761194098
Li7PS3Cl,Ca,0.11,P-site,400,0.0006218860161004098,1.3894574912564515,0.22408545068822583,1425819862132.0178,3.400097093056746,0.05995466298026648,0.16437143421284323,-0.5152077616772562,-0.03169575272365579,4.92222231812899,52.03591877058636,50.067029843334765,0.8943788481749706
Li7PS3Cl,Ca,0.11,S-site,300,0.00108549160376248,1.2080699335778138,0.1320365189607825,4022616828654.8174,2.985125857403453,0.4122203415143531,0.2447058850211769,1.0611766480191285,-0.5450923387384021,3.4760503537099834,31.766063419782235,30.723248313669238,0.9838000366106899
Li7PS3Cl,Ca,0.11,S-site,550,0.0008280439958872264,1.2302218939745504,0.2893553850996588,9809305173628.79,5.7011650236655385,0.23555827638582202,0.45285346298932916,-0.12016232224984852,-0.3464046858811478,-1.4232655139221297,-54.518443243088626,-53.73564721043145,1.256688040609728
Li7PS3Cl,Ca,0.12,P-site,500,0.0006106500845144023,1.2547290794909463,0.1845665243715569,8562303280536.854,2.6023719813910624,0.523184363291608,0.22847036897458295,-0.5894374450873832,0.3376955496538915,-3.087888975148374,-50.1430525014044,-48.59910801383021,0.8241058357812219
Li7PS3Cl,Ca,0.12,P-site,550,0.0011464405369921394,1.3226690826948524,0.024301986729752728,4967666530946.564,6.8974360993094095,0.259151120498658,0.2924684733323848,0.6499205754742762,-0.15927014123418878,10.699703167422502,0.42700326304783004,-5.457833479034546,0.6028824896920609
Li7PS3Cl,Ca,0.12,S-site,300,0.0010941720476408169,1.258188602979192,0.20143221754245544,6862265269705.68,2.2747299480440537,0.47995157764941543,0.25741812055939195,0.7119791549175604,0.0031149698711316386,-0.2060580185471204,-41.2951201828725,-41.23330277730837,0.39192598134459516
Li7PS3Cl,Ca,0.13,Li-site,500,0.0007530831211997541,1.3246379485185191,0.07948818702686172,973779415518.4971,7.336741993282334,0.5199988552825138,0.4600071820979354,0.8938886063066283,0.5218420723672437,8.66178171715093,45.624019131994785,41.29312827341932,0.7213951693973556
Li7PS3Cl,Ca,0.13,S-site,500,0.0007057810285730661,1.2348922135138343,0.26491410380906344,5763615593197.667,7.0786562820915755,0.22815453796730362,0.1024388032465017,1.2569513469037272,0.10446112073223682,9.609743458701296,54.06694087794038,49.26206914858973,0.12879341493180937
Li7PS3Cl,Ca,0.14,Li-site,500,0.0005152112884517207,1.2385756753444563,0.19539061860236961,3123280146958.9453,7.410837215867021,0.5013493551957574,0.2970553311147858,0.942363432218654,0.5134227895589892,5.261321545099572,-16.302813316078467,-18.93347408862825,0.9263962882359389
Li7PS3Cl,Ca,0.14,Interstitial,450,0.0006264133624828153,1.3455530031992855,0.17688981165313014,6076718866539.657,4.1465500142859435,0.5679359490381085,0.3005968851724978,0.6943757330264918,-0.324399642659613,-12.19884225002951,59.90248304854797,65.39196206106125,0.4192574361770697
Li7PS3Cl,Al,0.01,Li-site,550,0.0005718804075805989,1.265447070247676,0.17092181287635727,1251660326454.7874,5.46171711594815,0.49663765939769405,0.07008830218081741,-0.03049903315605538,-0.495024978926994,2.370247645642077,48.93919032519612,47.635554120092976,0.8667532691183601
Li7PS3Cl,Al,0.01,P-site,500,0.0012598638314631854,1.3941895458730875,0.08218733593305176,11625933031510.31,7.017338116374094,0.1790874855951227,0.06936341438395029,0.13511519888378945,-0.20703508020658046,10.341869138407336,-69.13407370350097,-74.30500827270464,0.08249879493588137
Li7PS3Cl,Al,0.01,S-site,300,0.0009238149832251321,1.3552054564293885,0.26664402266986015,11480931214902.81,3.8743753878166003,0.16414154166262007,0.22057356937019842,0.02432893641226489,0.38342471732562394,-10.840785235374755,-32.83119907848791,-29.578963507875486,0.9070218727953876
Li7PS3Cl,Al,0.01,S-site,500,0.0010788760869770283,1.2325569458780263,0.04591951697526371,10210519935425.816,2.989695289192477,0.10319007181375564,0.17684420257027111,0.045035561080368075,0.36024071293816756,11.690618377251068,-7.457892390964193,-13.303201579589727,0.13721040878527244
Li7PS3Cl,Al,0.02,Li-site,600,0.0010139718882538828,1.3363474997442717,0.05009460213961949,698609531783.15,7.137647369515295,0.5598779736504726,0.06916532423006692,-0.08816121253415762,-0.480830617511553,-10.570306596603274,-38.831610129417705,-32.48942617145574,1.1874128614458312
Li7PS3Cl,Al,0.02,P-site,500,0.0006629504052083875,1.3171815543261864,0.18478036355451402,8863893769337.26,4.094878942288035,0.23134823682580863,0.27415646341860506,-0.04654526364304544,-0.08275561279522474,-8.214612087806614,-64.76517936238336,-60.65787331848006,1.1909512010528294
Li7PS3Cl,Al,0.02,P-site,550,0.0005578808702363063,1.2969250656619995,0.07789838770174562,10119652094544.287,6.6564649054757625,0.12300706294182923,0.35464064542257867,-0.05396648617255579,0.11636666183704115,12.5966082923984,49.59396509607874,42.66583053525962,1.1909501965709555
Li7PS3Cl,Al,0.02,S-site,450,0.000909755399200802,1.3396655792450405,0.23561291278890142,4789176451098.866,5.6073933807647185,0.14392399510863269,0.2215425556809705,-0.04136004262207251,0.251048919401019,0.7517780403362958,-11.89256466611665,-12.230864784267983,0.3689212166578767
Li7PS3Cl,Al,0.02,Interstitial,300,0.0006470469701591531,1.261832868235134,0.2636167875112596,9864303920567.736,2.064438356560367,0.519019267600434,0.14402897960763822,-0.06952441768924887,-0.2818792350708132,-0.7929407113165469,-9.48041190842229,-9.242529695027326,0.4032502137113098
Li7PS3Cl,Al,0.02,Interstitial,550,0.000610922747057986,1.3121797463250642,0.03832547351127565,10914232991971.326,5.865650734626582,0.281113011243897,0.043934732047511686,0.10169477824194373,-0.5019624366613129,-13.090210307374472,15.234218182984485,22.433833852040443,0.28303303185835815
Li7PS3Cl,Al,0.03,P-site,300,0.0009778507087798219,1.2759726970583611,0.06907971047806329,2604932088305.3525,6.094114501130856,0.5711280637786591,0.17966686057365674,-0.08813143281288259,-0.2245710231447712,-1.1470559488826948,-26.71244638679505,-26.368329602130242,0.33563797339936174
Li7PS3Cl,Al,0.03,S-site,350,0.0008394591416512098,1.2759798114828038,0.08206786913601427,4142407925706.6685,2.8731884278916286,0.40643221013275804,0.18864232426128094,0.16074475445757042,0.27345027613692185,1.1663225156383423,16.285375618706663,15.877162738233244,1.1623423090458176
Li7PS3Cl,Al,0.03,Interstitial,550,0.0010298028528232027,1.3280674296405546,0.282605959375153,1529722751225.5532,7.090255025866751,0.3307726405806805,0.17468789100404095,0.1671805006002975,-0.46401599266120264,0.17161602787196328,49.25676860132353,49.16237978599395,0.3092139045497409
Li7PS3Cl,Al,0.03,Interstitial,600,0.0005229891534630406,1.234719133635656,0.14941352939914013,6318878421374.707,5.684854004207627,0.5166516520228108,0.2023106134729856,0.2690038383268254,0.03523809111292425,-3.9886240860744784,19.502490965263743,21.89566541690843,0.9399351323134505
Li7PS3Cl,Al,0.04,Li-site,550,0.0011685760135842342,1.2115562390502157,0.18762582078255635,7625824744949.212,6.289541386028522,0.1673734099240997,0.3940568297134266,0.2220098708400694,0.36786973400278816,0.970837346490958,-10.385842013353031,-10.919802553923057,1.2662288179417576
Li7PS3Cl,Al,0.04,Li-site,600,0.0007244748909514128,1.2606345838376345,0.17620575478171122,44837576263.12439,2.209582763306532,0.17458305985770758,0.10799294642209249,-0.059432268108086383,-0.20676928404047953,-3.5281255660440487,-10.017293601079894,-7.900418261453465,0.18256514885438746
Li7PS3Cl,Al,0.04,S-site,500,0.0011804164227214244,1.252158523882783,0.04520979185240017,7052176589524.686,5.270628392854888,0.5400512461745289,0.4033064586021882,0.13134439695300654,-0.1640837270978287,-7.866016984236266,-62.00691203831766,-58.073903546199524,0.675266446520048
Li7PS3Cl,Al,0.04,S-site,550,0.0007039765943672237,1.2783116812383635,0.19485503278460084,10608877147806.67,2.8599975070459878,0.536238901812252,0.2844262435089747,-0.12509581190854438,-0.3288506283652285,10.904014467592425,-59.79745690401657,-65.7946648611924,0.613504108254688
Li7PS3Cl,Al,0.05,P-site,600,0.0006455940372555579,1.3172649214815038,0.03607306089722145,7133391531019.69,4.7874812815773025,0.565542293274708,0.1343346002047505,-0.0627346233734437,-0.09530278245238707,-6.7610014863905175,-48.84630173917365,-44.78970084733933,1.0667037963336923
Li7PS3Cl,Al,0.06,P-site,350,0.0009078804120965462,1.3187754645045784,0.27432892307164247,10938919850693.41,4.768262264985449,0.4615798519711046,0.08877645528346252,0.21218236052609804,-0.2408242978738692,-8.936980297715168,-9.721893209703232,-6.593950105502923,0.21158341990695848
Li7PS3Cl,Al,0.06,Interstitial,450,0.000634170688431765,1.2887669477825188,0.2306856297724049,12355873427726.672,5.043459597699747,0.3228300924445934,0.324175256961259,0.6344111714393376,0.5059189174934583,-4.522234091135117,38.49605819198557,40.53106353299637,0.3098922089271038
Li7PS3Cl,Al,0.06,Interstitial,600,0.0008733693013418079,1.2876316355143789,0.10272313123036196,3850393342160.324,6.640513066940789,0.22525364200184345,0.25217087426039125,-0.09732295913343579,0.3455118850818857,-10.030615642986604,42.42059155710283,48.438960942894795,0.779467797690173
Li7PS3Cl,Al,0.07,Li-site,450,0.0009234626871274253,1.2288522017399561,0.26745850217596384,189212536828.8643,2.5916297536138964,0.1157370722618329,0.31871192122961584,-0.3403172563050385,-0.004017368424730714,-0.6707837540621588,-23.26173918570714,-22.959886496379166,1.1183049769332423
Li7PS3Cl,Al,0.07,P-site,450,0.0006178084613315065,1.2861481905003147,0.10433619225862896,12124615289814.44,2.8842563529973755,0.10672297547469659,0.20680120343096436,0.6684615249568725,-0.029369650650042614,8.470229289234627,29.54112696541429,25.729523785258706,0.308854568244149
